NC_047559.1	15453	15598	1	1	1	0	1	24
NC_047559.1	60144	61888	2	2	1	0	1	44
NC_047559.1	63725	63958	2	2	1	0	1	34
NC_047559.1	68296	69145	2	2	1	0	2	43
NC_047559.1	204796	225643	2	2	0	0	1	26
NC_047559.1	249194	270674	1	1	0	0	1	14
NC_047559.1	416107	417369	2	2	1	0	15	37
NC_047559.1	417436	418038	2	2	1	0	5	22
NC_047559.1	418171	421132	2	2	1	0	1	5
NC_047559.1	477588	477804	1	1	1	1	0	3
NC_047559.1	548252	548901	2	2	1	1	0	2
NC_047559.1	554188	560109	2	2	1	6	0	34
NC_047559.1	560407	561065	1	1	1	46	0	21
NC_047559.1	561877	562403	1	1	1	4	0	17
NC_047559.1	562542	563143	1	1	1	10	0	34
NC_047559.1	563288	563518	1	1	1	4	0	43
NC_047559.1	563708	564799	1	1	1	4	0	26
NC_047559.1	564938	565483	1	1	1	2	0	29
NC_047559.1	565900	566633	1	1	1	19	0	45
NC_047559.1	566776	567121	1	1	1	7	0	46
NC_047559.1	567209	567494	1	1	1	16	0	44
NC_047559.1	567601	568073	1	1	1	15	0	44
NC_047559.1	574026	574219	2	2	1	25	0	14
NC_047559.1	574295	575038	2	2	1	12	0	48
NC_047559.1	575174	575612	2	2	1	1	0	11
NC_047559.1	596642	597812	1	1	1	10	0	29
NC_047559.1	612476	612577	1	1	1	10	0	26
NC_047559.1	612838	612962	1	1	1	58	0	48
NC_047559.1	613407	613627	1	1	1	5	0	33
NC_047559.1	613779	613875	1	1	1	6	0	40
NC_047559.1	614009	614219	1	1	1	15	0	37
NC_047559.1	642501	642892	1	1	1	4	0	44
NC_047559.1	643094	643969	1	1	1	2	0	12
NC_047559.1	645484	645606	1	1	1	8	0	49
NC_047559.1	645766	645954	1	1	1	6	0	32
NC_047559.1	648625	649058	1	1	1	3	0	36
NC_047559.1	650470	650601	1	1	1	2	0	14
NC_047559.1	673192	673629	2	2	0	1	0	42
NC_047559.1	674666	859088	1	1	0	0	3	12
NC_047559.1	695508	859088	1	1	0	0	3	12
NC_047559.1	708203	709272	1	1	1	2	0	43
NC_047559.1	713740	714008	1	1	1	2	0	30
NC_047559.1	721893	722057	2	2	1	1	0	10
NC_047559.1	734392	734775	1	1	1	1	0	31
NC_047559.1	735838	736124	1	1	1	2	0	27
NC_047559.1	735859	736124	1	1	1	3	0	33
NC_047559.1	736189	736370	1	1	1	6	0	48
NC_047559.1	736198	736370	1	1	1	1	1	37
NC_047559.1	737612	737735	1	1	1	2	0	21
NC_047559.1	756195	756227	0	0	1	7	0	40
NC_047559.1	756216	756248	2	6	1	0	1	9
NC_047559.1	765961	766363	2	2	1	4	0	38
NC_047559.1	780326	780672	2	2	1	1	0	17
NC_047559.1	786152	788333	1	1	1	4	0	6
NC_047559.1	788490	790068	1	1	1	7	2	17
NC_047559.1	826857	827159	2	2	1	1	0	32
NC_047559.1	850311	850740	1	1	0	0	2	15
NC_047559.1	982532	982986	2	2	1	2	0	42
NC_047559.1	986344	986846	2	2	1	6	0	46
NC_047559.1	1039695	1040312	2	2	1	0	1	2
NC_047559.1	1039695	1040330	2	2	1	0	1	2
NC_047559.1	1113815	1114157	1	1	1	1	0	11
NC_047559.1	1137005	1142292	1	1	1	3	0	19
NC_047559.1	1169118	1169144	0	0	0	7	0	45
NC_047559.1	1204472	1206736	1	1	1	10	2	46
NC_047559.1	1237870	1239346	2	2	0	1	0	29
NC_047559.1	1241785	1241902	2	2	1	2	1	33
NC_047559.1	1241973	1243659	2	2	1	0	1	2
NC_047559.1	1355177	1355683	1	1	1	0	1	7
NC_047559.1	1430312	1430483	2	2	1	3	0	39
NC_047559.1	1430586	1431316	2	2	1	2	0	20
NC_047559.1	1432613	1433125	2	2	1	2	0	15
NC_047559.1	1461509	1461509	0	0	1	2	0	32
NC_047559.1	1461568	1461740	2	2	1	1	0	5
NC_047559.1	1467705	1473798	2	2	0	0	4	30
NC_047559.1	1485523	1487613	2	2	1	0	1	2
NC_047559.1	1487735	1487934	2	2	1	4	0	17
NC_047559.1	1496741	1497190	1	1	1	1	0	30
NC_047559.1	1577276	1577853	2	2	1	1	0	29
NC_047559.1	1696234	1697724	1	1	0	0	3	46
NC_047559.1	1715731	1716630	2	2	1	2	0	25
NC_047559.1	1723574	1723693	2	2	1	2	0	36
NC_047559.1	1764316	1764569	2	2	1	1	0	34
NC_047559.1	1777287	1777814	2	2	1	1	0	22
NC_047559.1	1795750	1849658	2	2	0	2	0	13
NC_047559.1	1812897	1842939	1	1	0	0	1	25
NC_047559.1	1813109	1839677	1	1	0	0	1	41
NC_047559.1	1938360	1968980	2	2	0	0	3	17
NC_047559.1	2066008	2067253	2	2	1	1	0	16
NC_047559.1	2082097	2082725	1	1	1	2	0	15
NC_047559.1	2095001	2097870	2	2	1	2	0	16
NC_047559.1	2101171	2105813	2	2	1	1	0	35
NC_047559.1	2111986	2119331	2	2	1	1	0	27
NC_047559.1	2139917	2145209	2	2	1	1	0	13
NC_047559.1	2168580	2171726	1	1	1	1	0	14
NC_047559.1	2255984	2256192	1	1	1	2	0	24
NC_047559.1	2260134	2260493	1	1	1	1	0	4
NC_047559.1	2266230	2266417	1	1	1	2	0	35
NC_047559.1	2325058	2331576	2	2	0	1	0	13
NC_047559.1	2347658	3175640	2	2	0	0	4	13
NC_047559.1	2394452	2429376	1	1	0	1	0	21
NC_047559.1	2410743	2411168	1	1	1	1	1	28
NC_047559.1	2410743	2457484	1	1	0	0	1	28
NC_047559.1	2411361	2448696	1	1	0	1	0	13
NC_047559.1	2415180	2462246	1	1	0	0	1	18
NC_047559.1	2415198	2416874	1	1	1	0	1	29
NC_047559.1	2416971	2417706	1	1	1	2	0	33
NC_047559.1	2419030	2419522	1	1	1	0	2	10
NC_047559.1	2448859	2449049	1	1	1	1	0	9
NC_047559.1	2455158	2455389	1	1	1	11	0	44
NC_047559.1	2456742	2457484	1	1	1	2	0	28
NC_047559.1	2460770	2461117	1	1	1	3	0	36
NC_047559.1	2462265	2464883	1	1	1	4	1	29
NC_047559.1	2464980	2465798	1	1	1	1	0	5
NC_047559.1	2467112	2470930	1	1	1	0	2	10
NC_047559.1	2482604	2482923	1	1	1	9	1	26
NC_047559.1	2483053	2486652	1	1	1	6	0	30
NC_047559.1	2484080	2511061	1	1	0	2	0	29
NC_047559.1	2488479	2488606	1	1	1	1	0	43
NC_047559.1	2490647	2490828	1	1	1	4	0	33
NC_047559.1	2490926	2491054	1	1	1	1	0	24
NC_047559.1	2491151	2491298	1	1	1	1	0	34
NC_047559.1	2501313	2502057	1	1	1	1	0	38
NC_047559.1	2510390	2511749	1	1	1	2	0	21
NC_047559.1	2528578	2528793	1	1	1	2	0	44
NC_047559.1	2533790	2534028	1	1	1	2	0	44
NC_047559.1	2536598	2536816	0	0	1	2	0	25
NC_047559.1	2537908	2538374	1	1	1	4	0	30
NC_047559.1	2538724	2538999	1	1	1	2	0	34
NC_047559.1	2539097	2539865	1	1	1	6	0	43
NC_047559.1	2541558	2541725	1	1	1	1	0	1
NC_047559.1	2626829	2626980	2	2	1	6	0	30
NC_047559.1	2627078	2627845	2	2	1	0	2	43
NC_047559.1	2635274	2635499	2	2	1	1	0	30
NC_047559.1	2715560	2716170	2	2	1	3	0	26
NC_047559.1	2727294	2727395	2	2	1	1	0	35
NC_047559.1	2791914	2793223	1	1	1	3	0	42
NC_047559.1	2822467	2822682	2	2	1	1	4	44
NC_047559.1	2822467	2822687	2	2	0	0	1	19
NC_047559.1	2824134	2826986	2	2	1	0	2	44
NC_047559.1	2824134	2830989	2	2	1	0	3	35
NC_047559.1	2866914	2867683	2	2	1	0	2	43
NC_047559.1	2879905	2881018	2	2	1	5	0	48
NC_047559.1	2943657	2944407	1	1	0	0	1	13
NC_047559.1	2943657	2956252	1	1	0	0	1	13
NC_047559.1	3067266	3069132	1	1	1	1	0	40
NC_047559.1	3097868	3098083	2	2	1	0	4	44
NC_047559.1	3097868	3098088	2	2	0	0	1	19
NC_047559.1	3099535	3104183	2	2	1	0	2	44
NC_047559.1	3099535	3107100	2	2	1	0	3	35
NC_047559.1	3123535	3124345	1	1	1	3	0	37
NC_047559.1	3128880	3130629	2	2	1	19	0	37
NC_047559.1	3134225	3134337	2	2	1	0	9	37
NC_047559.1	3134441	3138388	2	2	1	0	63	37
NC_047559.1	3134441	3138915	2	2	1	0	2	44
NC_047559.1	3138438	3138915	2	2	1	0	70	47
NC_047559.1	3185935	3186059	2	2	1	1	0	22
NC_047559.1	3188163	3189432	2	2	1	13	0	38
NC_047559.1	3189540	3189672	2	2	1	1	0	40
NC_047559.1	3207340	3208685	2	2	1	3	0	11
NC_047559.1	3225303	3273481	1	1	0	1	0	15
NC_047559.1	3231673	3231755	1	1	1	1	0	48
NC_047559.1	3247103	3247334	2	2	1	12	0	25
NC_047559.1	3247705	3248088	2	2	1	1	0	14
NC_047559.1	3303791	3304092	2	2	1	5	0	35
NC_047559.1	3304224	3304368	2	2	1	1	0	48
NC_047559.1	3304444	3304709	2	2	1	3	0	2
NC_047559.1	3304851	3305064	2	2	1	1	0	6
NC_047559.1	3315068	3315331	2	2	1	30	0	36
NC_047559.1	3315528	3315656	2	2	1	4	0	32
NC_047559.1	3315776	3315878	2	2	1	13	0	43
NC_047559.1	3316037	3316206	2	2	1	1	0	20
NC_047559.1	3317325	3317758	2	2	1	9	0	40
NC_047559.1	3318079	3318492	2	2	1	3	0	36
NC_047559.1	3318607	3318868	2	2	1	20	0	43
NC_047559.1	3319202	3319447	2	2	1	3	0	20
NC_047559.1	3319614	3319800	2	2	1	2	0	18
NC_047559.1	3320282	3320426	2	2	1	2	0	16
NC_047559.1	3320470	3320566	2	2	1	1	0	35
NC_047559.1	3327131	3327320	1	1	1	1	0	18
NC_047559.1	3327817	3328119	1	1	1	2	0	30
NC_047559.1	3354992	3355073	1	1	1	1	0	40
NC_047559.1	3355673	3355781	1	1	1	2	0	28
NC_047559.1	3359164	3359365	1	1	1	2	0	45
NC_047559.1	3362274	3362731	1	1	1	3	0	32
NC_047559.1	3362274	3401903	1	1	1	1	0	9
NC_047559.1	3368667	3368795	1	1	1	2	0	40
NC_047559.1	3370495	3370946	1	1	1	2	0	41
NC_047559.1	3371456	3371717	1	1	1	3	0	29
NC_047559.1	3372276	3372430	1	1	1	2	0	14
NC_047559.1	3376030	3376145	1	1	1	1	0	16
NC_047559.1	3376523	3376717	1	1	1	2	0	18
NC_047559.1	3376821	3376910	1	1	1	2	0	20
NC_047559.1	3376931	3377471	1	1	1	2	0	20
NC_047559.1	3377584	3378005	1	1	1	1	0	38
NC_047559.1	3378116	3378587	1	1	1	1	0	39
NC_047559.1	3406859	3407024	1	1	1	0	1	9
NC_047559.1	3408294	3408393	1	1	1	1	0	28
NC_047559.1	3519854	3520008	1	1	1	1	0	9
NC_047559.1	3521877	3522190	1	1	1	0	9	45
NC_047559.1	3525506	3525844	1	1	1	0	1	18
NC_047559.1	3525962	3526173	1	1	1	0	1	24
NC_047559.1	3547667	3547980	1	1	1	0	9	45
NC_047559.1	3551293	3551634	1	1	1	0	1	18
NC_047559.1	3551753	3551963	1	1	1	0	1	24
NC_047559.1	3570696	3570871	0	0	1	1	0	50
NC_047559.1	3598658	3601840	2	2	1	2	0	41
NC_047559.1	3601956	3602312	2	2	1	1	0	25
NC_047559.1	3602392	3602564	2	6	1	1	0	32
NC_047559.1	3602670	3602890	2	2	1	1	0	25
NC_047559.1	3603018	3605488	2	2	1	0	1	2
NC_047559.1	3608762	3610373	1	1	1	1	0	28
NC_047559.1	3614657	3614871	1	1	1	2	0	39
NC_047559.1	3614923	3615028	1	1	1	4	0	26
NC_047559.1	3621435	3622406	1	1	1	2	0	16
NC_047559.1	3625057	3627017	1	1	1	2	0	22
NC_047559.1	3672385	3672659	1	1	1	1	0	2
NC_047559.1	3683071	3683413	1	1	1	1	0	34
NC_047559.1	3732817	3732938	1	1	1	1	0	16
NC_047559.1	3734708	3740943	2	2	1	541	77	50
NC_047559.1	3741030	3754647	2	2	0	1	0	12
NC_047559.1	3741058	3741997	2	2	1	88	114	48
NC_047559.1	3742086	3763189	2	2	0	1	0	12
NC_047559.1	3742127	3742465	2	2	1	29	12	45
NC_047559.1	3742550	3743194	2	2	1	0	9	20
NC_047559.1	3776824	3780935	2	2	1	39	70	47
NC_047559.1	3781050	3781979	2	2	1	12	114	45
NC_047559.1	3782109	3782422	2	2	1	28	12	41
NC_047559.1	3782507	3783119	2	2	1	0	9	20
NC_047559.1	3785657	3789743	1	1	1	0	2	14
NC_047559.1	3789839	3790566	1	1	1	14	2	46
NC_047559.1	3790652	3792236	1	1	1	0	1	2
NC_047559.1	3790652	3795414	1	1	1	3	0	16
NC_047559.1	3812028	3812131	1	1	1	1	0	41
NC_047559.1	3830303	3831506	1	1	1	2	0	12
NC_047559.1	3831640	3832371	1	1	1	1	0	47
NC_047559.1	3833016	3833251	1	1	1	1	0	30
NC_047559.1	3833875	3833996	1	1	1	14	0	48
NC_047559.1	3835251	3835518	1	1	1	3	0	44
NC_047559.1	3841065	3841590	1	1	1	17	0	34
NC_047559.1	3841648	3857041	1	1	1	15	0	48
NC_047559.1	3849060	3857041	1	1	1	5	0	28
NC_047559.1	3852345	3857041	1	1	1	2	0	21
NC_047559.1	3854666	3857041	1	1	1	2	0	19
NC_047559.1	3856227	3857041	1	1	0	1	0	19
NC_047559.1	3883395	3883666	2	2	1	2	0	22
NC_047559.1	3883856	3930099	2	2	0	0	1	13
NC_047559.1	3892989	3895461	2	2	1	1	0	12
NC_047559.1	3900068	3909581	2	2	0	0	2	35
NC_047559.1	3900658	3900792	2	2	1	1	0	33
NC_047559.1	3904481	3906911	2	2	1	3	0	13
NC_047559.1	3910419	3910581	2	2	1	1	0	33
NC_047559.1	3910652	3910892	2	2	1	1	0	21
NC_047559.1	3924046	3924365	1	1	1	1	0	5
NC_047559.1	3924416	3925492	1	1	1	14	1	49
NC_047559.1	3925583	3925897	1	1	1	7	1	15
NC_047559.1	3926887	3927112	1	1	1	1	0	38
NC_047559.1	3928772	3929122	1	1	1	1	0	30
NC_047559.1	3929178	3929382	1	1	1	1	0	11
NC_047559.1	3929493	3929936	1	1	1	4	0	40
NC_047559.1	3971864	3975707	1	1	0	0	2	34
NC_047559.1	3978621	4758103	1	1	0	4	0	12
NC_047559.1	4020141	4021379	2	2	1	1	0	9
NC_047559.1	4186731	4194381	2	2	1	1	0	3
NC_047559.1	4285646	5140935	2	2	0	4	0	18
NC_047559.1	4304469	4304580	2	2	0	0	1	47
NC_047559.1	4358279	4359379	2	2	1	1	0	21
NC_047559.1	4394399	4398941	2	2	1	2	0	38
NC_047559.1	4483286	4483788	1	1	0	1	0	23
NC_047559.1	4663194	4668606	1	1	1	7	0	13
NC_047559.1	4702536	4707941	2	2	1	19	0	14
NC_047559.1	4744845	4745019	2	2	1	1	0	20
NC_047559.1	4834069	4835899	1	1	1	2	0	24
NC_047559.1	4894446	4894954	2	2	1	2	0	44
NC_047559.1	4899085	4901845	2	2	1	2	0	40
NC_047559.1	4905891	4906264	1	1	1	1	0	19
NC_047559.1	4906408	4907093	1	1	1	2	0	9
NC_047559.1	4906408	4907581	1	1	1	18	0	44
NC_047559.1	4907103	4907581	1	1	1	2	0	9
NC_047559.1	4907660	4908254	1	1	1	40	0	40
NC_047559.1	4908306	4908611	1	1	1	8	0	39
NC_047559.1	4909234	4909422	1	1	1	9	0	40
NC_047559.1	4911496	4911859	1	1	1	5	0	33
NC_047559.1	4912016	4912124	1	1	1	41	0	38
NC_047559.1	4912028	4912124	1	1	1	31	0	48
NC_047559.1	4912028	4912127	1	1	0	1	0	31
NC_047559.1	4912208	4912298	1	1	1	16	0	44
NC_047559.1	4912392	4912495	1	1	1	12	0	28
NC_047559.1	4912679	4913011	1	1	1	1	0	9
NC_047559.1	4913147	4913406	1	1	1	1	0	23
NC_047559.1	4913555	4913789	1	1	1	1	0	15
NC_047559.1	4937938	4938036	2	2	1	16	1	45
NC_047559.1	4938119	4938304	2	2	1	1	0	20
NC_047559.1	4938387	4938613	2	2	1	1	0	31
NC_047559.1	4991199	4991348	1	1	1	3	0	44
NC_047559.1	4991443	4991981	1	1	1	35	0	47
NC_047559.1	4994338	4994542	2	2	1	2	0	12
NC_047559.1	4998758	4999150	2	2	1	1	0	28
NC_047559.1	4999690	5000021	2	2	1	12	0	32
NC_047559.1	5000111	5000412	2	2	1	2	0	27
NC_047559.1	5000505	5000705	2	2	1	2	0	31
NC_047559.1	5015494	5017188	2	2	1	2	0	29
NC_047559.1	5024577	5024673	2	2	1	1	0	37
NC_047559.1	5081979	5170393	1	1	0	0	3	12
NC_047559.1	5082668	5088655	1	1	1	1	0	35
NC_047559.1	5090483	5091372	0	0	0	3	0	44
NC_047559.1	5108762	5108839	1	1	1	3	0	34
NC_047559.1	5128197	5128756	1	1	1	1	0	20
NC_047559.1	5129085	5129321	1	3	1	1	0	29
NC_047559.1	5136990	5138172	1	1	1	1	0	12
NC_047559.1	5138323	5138598	1	1	1	4	0	18
NC_047559.1	5149561	5149868	2	2	0	0	1	21
NC_047559.1	5198337	5198630	2	2	1	1	0	29
NC_047559.1	5202480	5203329	2	2	1	2	0	22
NC_047559.1	5217421	5233143	1	1	0	1	0	12
NC_047559.1	5236483	5236811	1	1	1	2	0	10
NC_047559.1	5237099	5237183	1	1	1	1	0	5
NC_047559.1	5237431	5301209	1	1	1	1	0	4
NC_047559.1	5269768	5318614	1	1	0	1	0	12
NC_047559.1	5270524	5299026	1	1	1	1	0	21
NC_047559.1	5313347	5350034	2	2	0	1	0	12
NC_047559.1	5318730	5318884	1	1	1	2	0	27
NC_047559.1	5326223	5333795	1	1	1	0	1	1
NC_047559.1	5362992	5363236	2	2	1	2	0	29
NC_047559.1	5367366	5368022	2	2	1	1	0	5
NC_047559.1	5370713	5372204	2	2	1	3	0	37
NC_047559.1	5373294	5373560	2	2	1	3	0	12
NC_047559.1	5411836	5411951	1	1	1	1	0	6
NC_047559.1	5412035	5412207	1	1	1	1	0	1
NC_047559.1	5413814	5413959	1	1	1	2	0	26
NC_047559.1	5416698	5417037	1	1	1	2	0	25
NC_047559.1	5417149	5417267	1	1	1	2	0	1
NC_047559.1	5417838	5417936	1	1	1	1	0	44
NC_047559.1	5418247	5431114	2	2	0	1	0	16
NC_047559.1	5424264	5424827	2	2	1	4	0	24
NC_047559.1	5434494	5434675	2	2	1	1	0	42
NC_047559.1	5436022	5436188	2	2	1	2	0	25
NC_047559.1	5449247	5449465	2	2	1	1	0	5
NC_047559.1	5510145	5512106	1	1	0	0	2	14
NC_047559.1	5513224	5514196	1	1	1	0	4	41
NC_047559.1	5514335	5517261	1	1	1	1	1	22
NC_047559.1	5561008	6033447	1	1	0	4	0	12
NC_047559.1	5598342	5598529	1	1	1	3	0	24
NC_047559.1	5598675	5598786	1	1	1	44	0	44
NC_047559.1	5656068	5659533	2	2	1	2	0	30
NC_047559.1	5678348	5680443	2	2	0	2	0	40
NC_047559.1	5714669	5985898	2	2	0	4	0	16
NC_047559.1	5721427	5721956	2	2	1	3	0	42
NC_047559.1	5755857	5756004	2	2	1	1	0	17
NC_047559.1	5771378	5774091	2	2	1	2	0	32
NC_047559.1	5774229	5774321	2	2	1	1	0	48
NC_047559.1	5796945	5797068	2	2	1	1	0	1
NC_047559.1	5826554	5826917	1	1	0	0	1	42
NC_047559.1	5884154	5884339	2	2	1	1	0	35
NC_047559.1	5884471	5884610	2	2	1	1	0	24
NC_047559.1	5890150	5897862	2	2	0	0	1	39
NC_047559.1	5914058	5914236	1	1	1	2	0	41
NC_047559.1	5998770	5998880	2	2	1	1	0	5
NC_047559.1	5998938	5999202	2	2	1	1	0	39
NC_047559.1	6017317	6017557	1	1	1	1	0	12
NC_047559.1	6020626	6021377	1	1	1	1	0	10
NC_047559.1	6021461	6022322	1	1	1	4	0	41
NC_047559.1	6022392	6022496	1	1	1	1	0	27
NC_047559.1	6022663	6031815	1	1	1	5	0	43
NC_047559.1	6122715	6122864	2	2	0	1	0	28
NC_047559.1	6123290	6123386	2	2	1	1	0	12
NC_047559.1	6235125	6235501	2	2	1	2	0	16
NC_047559.1	6235587	6243518	2	2	1	2	1	19
NC_047559.1	6243691	6244206	2	2	1	1	0	21
NC_047559.1	6244307	6245080	2	2	1	1	0	10
NC_047559.1	6245226	6245514	2	2	1	1	0	9
NC_047559.1	6247046	6307555	2	2	1	0	2	29
NC_047559.1	6302604	6302933	2	2	0	0	1	15
NC_047559.1	6303106	6303626	2	2	0	9	0	50
NC_047559.1	6307067	6307555	2	2	0	0	2	29
NC_047559.1	6307637	6308158	2	2	1	3	0	15
NC_047559.1	6308330	6308638	2	2	1	2	0	37
NC_047559.1	6308763	6311655	2	2	1	29	0	19
NC_047559.1	6317544	6319453	2	2	1	2	1	30
NC_047559.1	6318051	6318578	2	2	0	0	1	29
NC_047559.1	6318051	6318630	2	2	0	0	1	29
NC_047559.1	6318064	6319302	2	2	0	0	1	26
NC_047559.1	6318618	6319427	2	2	0	0	1	17
NC_047559.1	6318670	6319427	2	2	0	0	1	17
NC_047559.1	6319329	6319427	2	2	0	0	1	17
NC_047559.1	6324061	6324489	1	1	1	3	0	21
NC_047559.1	6324656	6325691	1	1	1	2	0	40
NC_047559.1	6325946	6326088	1	1	1	3	0	27
NC_047559.1	6327094	6327496	1	1	1	1	0	26
NC_047559.1	6330002	6330248	1	1	1	1	0	8
NC_047559.1	6340524	6354357	1	1	0	1	0	13
NC_047559.1	6362888	6363490	2	2	1	3	0	16
NC_047559.1	6363618	6363794	2	2	1	4	0	20
NC_047559.1	6364884	6369592	2	2	1	1	0	24
NC_047559.1	6372249	6372557	1	1	1	3	0	34
NC_047559.1	6372976	6373075	1	1	1	1	0	37
